,superkingdom,phylum,class,order,family,genus,species,tax_id,barcode01,barcode02,barcode03,barcode04,barcode05,barcode06,barcode07,barcode08,barcode09,barcode10,barcode11,barcode12,barcode13,barcode14,barcode15,barcode16,barcode17,barcode18,barcode19,barcode20,barcode21,barcode22,barcode23,barcode24,barcode25,barcode26,barcode27,barcode28,barcode29,barcode30,barcode31,barcode32,barcode33,barcode34,barcode35,barcode36,barcode37,barcode38,barcode39,barcode40,barcode41,barcode42,barcode43,barcode44,barcode45,barcode46,barcode47,barcode48,barcode49,barcode50,barcode51,barcode52,barcode53,barcode54,barcode55,barcode56,barcode57,barcode58,barcode59,barcode60,barcode61,barcode62,barcode63,barcode64,barcode65,barcode66,barcode67,barcode68,barcode69,barcode70,barcode71,barcode72,barcode73,barcode74,barcode75,barcode76,barcode77,barcode78,barcode79,barcode80,barcode93,barcode95,barcode96
703,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,,Caulobacteraceae bacterium OTSz_A_272,1759059,,,,,,0.0003265715606114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0016645450289334,,,,,,,,,,,,
704,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Caldanaerobacter,Caldanaerobacter subterraneus,911092,,,,,,0.0006030026211208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006587759064481,,,,,,,,,,,,,,,,,,,,
705,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus tyrfis,1501230,,,,,,0.0004484210328524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,Bacteria,Elusimicrobia,Endomicrobia,Endomicrobiales,Endomicrobiaceae,Endomicrobium,Endomicrobium proavitum,1408281,,,,,,0.0006031882808956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012113271432763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005202878596397,,,
707,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,Enhygromyxa,Enhygromyxa salina,215803,,,,,,0.0008175594287648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Cellvibrio,Cellvibrio sp. PSBB006,1987723,,,,,,0.0005228322840869,,,,,,,,,,,,,,,,,0.0006906638509858,,,,,,,,,,,,,0.0010630398331592,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005820667035669,,,,,,,,,,,,,,,,,,,,
709,Bacteria,Proteobacteria,Gammaproteobacteria,,,,gamma proteobacterium HdN1,83406,,,,,,0.000371749749279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Brevifollis,Brevifollis gellanilyticus,748831,,,,,,0.0004411772223645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Acidihalobacter,Acidihalobacter prosperus,160660,,,,,,0.0005565495298799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004853964117922,,,,,,,,,,,,,,,,,,,,
712,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Planomicrobium,Planomicrobium koreense,112331,,,,,,0.000832995226824,,,,,,,,,,,,,,0.0008049128827506,,,0.0006612491087402,,,,,,,0.0010318992458562,,,,,,,,,,0.002229732038309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013489930631946,,,,,,,,,,,
713,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,Asprobacter,Asprobacter aquaticus,1348470,,,,,,0.0003734022691368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000735294117647,,,,,,,,,,,0.0012010555061774,,,,,,,,,,,,
714,Bacteria,Firmicutes,Bacilli,Bacillales,Thermoactinomycetaceae,Novibacillus,Novibacillus thermophilus,1471761,,,,,,0.0003734022691368,,,,,,,,,,,,,,,,0.0006732193348592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Oxalicibacterium,Oxalicibacterium faecigallinarum,573741,,,,,,,,0.0008248097042827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Sphingobium sp. SYK-6,627192,,,,,,,,0.0006448222999412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011475480295783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus filamentosus,1402861,,,,,,,,0.0005179829286751,,,0.0011904481073856,,,,,,,0.0009708113636412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Terrabacter,Terrabacter terrae,318434,,,,,,,,0.0005976314077854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011923895404991,,,,,,,,,,,,,,,,,,,,,,,,
719,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas maltophilia,40324,,,,,,,,0.0012834955521494,,0.0102928302802935,,,,,,,,,,,,,,,,,,0.0022035603926609,,,0.00077894904451,,,,,,0.0053846877612397,,,0.0012660889709194,,,,,,0.0014638430760191,,,,,,0.0031066778005797,,,0.0014560105055431,,,,0.0025242975345037,,,,,,,,,0.004890695247249,,,,,,,,,,,,,,,
720,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas suwonensis,314722,,,,,,,,0.0006315978229825,,,,,,,,,,,,,,,,,,0.001943175927942,,,,,0.00083225505762,,,,0.0015338916607598,,,,,,,,,,,,,,,,,0.0011853530248547,,,,,,,0.0005381121284104,,,,,,,,,,,,,,,,,,,,,,,,
721,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Sphingobium chlorophenolicum,46429,,,,,,,,0.0006034235708824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007298589533681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax sp. KKS102,358220,,,,,,,,0.0005599920024054,,0.0068685929660639,,,,,,0.0016477435603241,0.0014575754354781,,,0.0011952593337003,,,,0.0025766592219746,,,,,,,0.0016377542640396,,,0.002537230966297,,0.0078683853957269,0.0064907905772692,,0.0032715343533049,,,0.00210637139165,0.0009273834823679,,,,,,,,,,0.0019804665909323,,0.0056827099581594,,0.002405387544275,,,0.0023502656604858,0.0086607908173028,,,,,,,0.0039752570728005,0.0012626262812922,,0.0010462776654391,,,,,,0.0027575108687123,,,,,,
723,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,Devosia insulae,408174,,,,,,,,0.0006168005455022,,,,,,,,0.0008414733114195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003910798537059,,,,,,,,,,,,,,,,,,
724,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium zeae,1905846,,,,,,,,0.0005059135959148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011369634529303,,,,,,,,,,,,,,,,,,,,,0.0016282845421034,,,,,,,,,,,,,,,,,,,,
725,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,,Sphingobacteriaceae bacterium GW460-11-11-14-LB5,1986952,,,,,,,,0.0021554505000415,,,,,,,,,,,,,,,,,,,,0.0013228275001505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004897411071919,,,,,,,,,0.0019727811403629,,,,,,,,,,,,,,0.0019871139155747,
726,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Chondromyces,Chondromyces apiculatus,51,,,,,,,,0.0005272929604296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003308279446016,,,,,,,,,,,,,,,,,0.0005458573741167,,,
727,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter,Paenarthrobacter nicotinovorans,29320,,,,,,,,0.0016937871263988,,,,,,,,,,,,0.0003637422617656,,,,,,,,,,,,,,,,0.0007023573547477,0.0074756252179369,,,,,,,,,,,,,,,,,,,,,,0.0004774665916501,,,,,,,,,0.0011961967175552,,,,,,,,,,,,,,,
728,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter,Paenarthrobacter histidinolovorans,43664,,,,,,,,0.0004164880784335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0034452620384908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Williamsia,Williamsia muralis,85044,,,,,,,,0.0005663320345567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium marinum,1496690,,,,,,,,0.0010192122049488,,,,,,,,,,,,,,,,,,,,,,,0.0006325800651673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Janibacter,Janibacter massiliensis,2058291,,,,,,,,0.0005587390525998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009784620100058,,,,,,,0.000485899079249,,,,0.0005386917263787,,,,,,,,,,,,,,,,,,,,
732,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Knoellia,Knoellia sinensis,136100,,,,,,,,0.0009350605550778,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010190952050515,,,,0.0017498325009943,,,,,,,,,,,,0.0012571401416768,,,,,,,0.0006479729541798,,,,,,,,,,,,,,,,,,,,,,,,
733,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax wautersii,1177982,,,,,,,,0.0005811044426728,,,,,,0.0032747157400141,,,,,,,,,,,,,,,,,0.0011077905283188,,,,,0.0009647446920075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax sp. RAC01,1842533,,,,,,,,0.0008877745805938,,,,,,0.0037976106975486,0.0033100699688427,,0.0031661338150772,,,,,,,,,,,0.0019626148105033,,,0.002967183725755,0.0019759655143736,,,0.0017078044813191,0.0016225743121242,,,,,,0.0029395812860745,0.0012448310566194,0.0017957089896722,,,,,,,,0.0017690632481964,0.0029436378404025,,0.0008255714741124,,,,0.0009662272861882,0.0018289246672385,,,,,,,0.0015744477378973,,,,0.0011131971906185,,,0.0008669833049244,,,0.0024453350508629,0.0012123696617575,,,,,
735,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax carolinensis,553814,,,,,,,,0.0010328894551473,,,,,,,,,0.0014155647492786,,,,,,,,,0.0022225017365155,,,,,0.0006184020293024,,,,,0.000936452409255,,,,0.0013970443073774,,0.001261057866228,0.0007628901679175,,,,,,,,,,,,,,,,0.0004442564776187,0.00089497298639,,,,,,,,,0.0007445635891444,,,,,,,,,,,,,,
736,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,Xanthomonas oryzae,347,,,,,,,,0.0006813708181664,,0.0030099385763768,,,,,,,,,0.0028367862726593,,,,,,,0.0019217484582376,,,,,0.0020546352117418,,,,,0.0019807186833539,,,,0.0015047136061132,,0.0037159532385939,,,,,,,,,0.0032845610616275,0.0011978259515715,,,,,,,0.0010198279065913,,,,,,,,,,,,,,,,,,,,,,,,
737,Bacteria,Proteobacteria,Oligoflexia,Silvanigrellales,,,Silvanigrellales bacterium RF1110005,2493639,,,,,,,,0.0004117730306704,,,,,,,,,,,,0.0003185266693693,,,,,,,,,,,,,,,,0.0009243852837862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,Pedobacter sp. KBS0701,2578106,,,,,,,,0.0009691633713149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004851747654393,,,,,,,,,,,,,,,,,,,,,,,,
739,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cyclobacteriaceae,Algoriphagus,Algoriphagus resistens,1750590,,,,,,,,0.000751032669867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,Pseudonocardia dioxanivorans,240495,,,,,,,,0.0009758759837844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000814146654506,,,,,,,,,,,,,,,,,,,,,,,,
741,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Rhodanobacter,Rhodanobacter spathiphylli,347483,,,,,,,,0.0013143283916097,,0.0023756680324609,,,,,,,,,,,,,,,,,,0.00496796349496,,,,,,,0.0036053371087123,,0.0041320023664183,,,,,,,,,,,,,,,,,,0.0009518759260106,,,,0.0010456101156491,,,,,,,,,,,,,,,,,,,,,,,,
742,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Bhargavaea,Bhargavaea ginsengi,426757,,,,,,,,0.0008692209444035,,,,,,,,,,,,,,,0.0008014262425039,,,,,0.0007549996234133,,,,,,,,0.0008053529744529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006999155174219,,0.0017261553707252,
743,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Syntrophus,Syntrophus aciditrophicus,316277,,,,,,,,0.0004333994810446,,,,,,,,,,,,,,,,,,,,,,0.0006563696974261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003605245811518,,,,,,,,,,,,,,,,,,,,,,,,
744,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes,Actinoplanes sp. SE50,2033844,,,,,,,,0.0019455237020632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Dyadobacter,Dyadobacter psychrophilus,651661,,,,,,,,0.0003905665704868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007181898817905,,,,,,,,,,,,,,,,,,,,,,,0.0022279761546335,
746,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus macerans,44252,,,,,,,,0.0004757828366407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011998628728145,,,,,,,,,,0.0004855890225418,,,
747,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium kunmingense,589104,,,,,,,,0.000497033108865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas rhizophila,216778,,,,,,,,0.0009029991661518,,,,,,,,,,,,,,,,,,,,0.0047071807168887,,,,,,,,,,,,0.0023746237069251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,Lysobacter sp. TY2-98,2290922,,,,,,,,0.0005415192927787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,Rhodobacter blasticus,1075,,,,,,,,,0.0014387718849143,,,,,,,,0.0024380867841826,,,0.0006576186826571,,,,,,,,,,,,0.0019853006550797,0.0011192773013871,,,,,0.0021844839012189,,,,,0.0013574051636449,,,,,,,,,,,0.0014370480684539,0.0011500718935336,,,0.0009755112601844,,0.0007447588257255,,0.0024835152532478,,,,,,,,,,0.0010900004817239,0.0038906115976979,,,,,,,0.0004871330211179,,,
751,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Cellvibrio,Cellvibrio sp. KY-YJ-3,454662,,,,,,,,,0.0026321164562379,0.0032445923460856,,,,,,,,,,,,,,,,,,,,,0.0006683034033683,,,,,0.0011557053499688,,,0.0029151769526617,,,,,0.0019575803752926,,,0.0026895778856929,,,,,,,,,,,,,,,,0.0008319477219083,,0.0010365542813033,,,,,,,,,,,,,,,,,,
752,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,Devosia riboflavina,46914,,,,,,,,,,0.0015718641725914,,,,,,,,,,,,,,,,,,,,,0.0005887327342468,,,,,0.0011841425424531,,,,0.0010028355946857,,,,,,,,,,,,,,,,,,,0.0003783199942706,,,,,,,,,,,,,,,,,,,,,,,,
753,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,Devosia neptuniae,191302,,,,,,,,,,0.0018707520469316,,,,,,,,,0.0024278357932967,,,,,,0.0015511653053585,0.0014569253268601,,,,,,,,,,0.0008685737984966,,,,0.000766511897233,,,,,,,,,,,,,,,,,,,0.0006253092554554,,,,,,0.000501671172837,,,,0.0006265223415448,,,,,,,,,,,,,,
754,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Achromobacter spanius,217203,,,,,,,,,,0.0039100879718429,,,,,,,,,,,,,,,,,,0.0015336855762298,,,,,,,,,,,,,,,,,,,,,,,,0.0008362077978575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas sp. G4,2303750,,,,,,,,,,0.0042182986940974,,,,,,,,,,,,,,,,,,0.0013503691803623,,,0.0016940126143159,,,,,,0.0037784093516439,,,0.0009791484426373,,,,,,,,,,,,0.0008886721391298,,,0.001641596052308,,,,0.0031895176960872,,,,,,,,,0.0069777341771254,,,,,,,,,,,,,,,
756,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas sp. MYb57,1827305,,,,,,,,,,0.0029169109296059,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0057041510812009,,,0.0020256533056121,,,,,,,,,,,,0.0015954776510313,,,0.0007898113903007,,,,0.0019775518189319,,,,,,,,,0.0030152656030187,,,,,,,,,,,,,,,
757,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Leifsonia,Leifsonia xyli,1575,,,,,,,,,,0.00183028927944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Shinella,Shinella fusca,544480,,,,,,,,,,0.0041236113383434,,,,,,,,,,,,,,,,,,,,,,,,0.0013246166021758,,,,,,,,,,,,,,,,,,,,,0.0007265223883968,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Shinella,Shinella zoogloeoides,352475,,,,,,,,,,0.0025146006691322,,,,,,,,,,,,,,,,,,,,,,,,0.0014861430285857,,0.0007152453709935,,,,,,0.0018923644090145,,,,,,,,,,0.0011751474413547,,,0.000791618371436,,,,0.0007337321444776,,,,,,,,,,,,,,,,,,,,,,,,
760,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium cauense,1166683,,,,,,,,,,0.0015761866095034,,,,,,,,,0.0014379158167673,,,,,,,,,0.0014772923910963,,,,,,,,,,,,,,0.0011982884887792,,,,,,,,,,,,,,,,,0.0006850349420261,,,,,,,,,,,,,,,,,,,,,,,,
761,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cyclobacteriaceae,Algoriphagus,Algoriphagus terrigena,344884,,,,,,,,,,0.0015827948024167,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024035549225821,,,,,,,,,,,,,,,,,,,0.0009975514645869,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,Pedobacter ginsengisoli,363852,,,,,,,,,,0.0035767545354311,,,,,,,,,,,,,,,,,,0.0024007370425623,,,0.0010850140451195,,,,,,,,,,,0.002177858120807,,,,,,,,,,0.0028974400805827,,,,,,,0.001069874600915,,,,,,,,,,,,,,,,,,,,,,,,
763,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter oryzae,409290,,,,,,,,,,,0.0008480874323189,,,,,,,,,,,,,,,,,,,,0.0005102054524897,,,,,,,,,,,,,,,,,,,,,0.0006540668321141,,,0.0005655000774724,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Planomicrobium,Planomicrobium glaciei,459472,,,,,,,,,,,0.0013658155732229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Cellvibrio,Cellvibrio sp. KY-GH-1,2303332,,,,,,,,,,,0.0006730160525788,,,,,,,,,,,0.0017503702706341,0.0009344275615503,,,,,,,,,,,,,,,,,,,,0.0010703766931139,,,,,,,,0.0025704493437146,,,,,,,,,,,,0.0007679511170926,,0.0006614741650775,,,,,,,,,,,,,,,,,,
766,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Cellvibrio,Cellvibrio sp. PSBB023,1945512,,,,,,,,,,,0.0012818805053262,,,,,,,,,,,,,,,,,,,,0.0004976257718757,,,,,,,,0.0019729467543499,,,,0.0014627144292303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009566811597155,,,,,,,,,
767,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,259063,,,,,,,,,,,,0.0012026458208057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,Bacteria,Cyanobacteria,Gloeobacteria,Gloeobacterales,Gloeobacteraceae,Gloeobacter,Gloeobacter violaceus,33072,,,,,,,,,,,,,0.0010641434482091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010436609174357,,,,,,,,,,,,,,,,0.0005075062484208,,,,,,0.0004327975482469,,0.0013036180554967,,,,,,,0.0004887765455359,,,,,,,,,
769,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Lysinibacillus,Lysinibacillus sp. SGAir0095,2070463,,,,,,,,,,,,,0.0009209407737851,,,,,,,0.0005308907671468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004801901360252,,,,,,0.0005529777672818,,,,0.0008342526852445,,,0.0008312790534991,,,,,,,,0.0006934849010824,,0.0035095987146305,
770,Bacteria,Acidobacteria,Holophagae,Thermotomaculales,Thermotomaculaceae,Thermotomaculum,Thermotomaculum hydrothermale,981385,,,,,,,,,,,,,0.0018420033152825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014440593861182,,,,,,,,,,,,,,,,,,0.0025469458224596,,0.0025605206417243,0.0008693581708854,,0.0006527309764295,,,,,,,,0.0024022845956154,0.0011346661238465,,,,,,0.0007732359748178,,,
771,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,1547922,,,,,,,,,,,,,,0.0028108402668442,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010073826522609,,,,,,,,,,,,,,,,,,,,0.0007633409546115,,,,,,,,,,,,,,,,,,,,,,,
772,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Mitsuaria,Mitsuaria chitosanitabida,65048,,,,,,,,,,,,,,0.0021973478659433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009459007439087,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007814253705795,,,,,,,,,,,,
773,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Rhizorhapis,Rhizorhapis suberifaciens,13656,,,,,,,,,,,,,,0.0114041820667113,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0261899925430317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Novosphingobium sp. P6W,1609758,,,,,,,,,,,,,,0.0023417844876456,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002829222092074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
